##############################
# Data for ETH_0
# CMD  ADDRESS      DATA
w      081b9080214    10480040
w      081b9080218    200041e6
w      081b908021c    41c0008c
w      081b9080220    500701e4
w      081b9080224    1018ffff
w      081b9080228    1008ffff
w      081b908022c    4200008f
w      081b9080230    90390400
w      081b9080234    90341000
w      081b9080238    40000091
w      081b908023c    90390404
w      081b9080240    90341010
w      081b9080244    c0000000
w      081b9080248    44000000
w      081b908024c    911e2000
w      081b9080250    44000000
w      081b9080254    9130ff80
w      081b9080258    9131ffd4
w      081b908025c    f0000093
w      081b9080260    91421e12
w      081b9080264    90140700
w      081b9080268    90344040
w      081b908026c    90ed0600
w      081b9080270    9070f040
w      081b9080274    90711f08
w      081b9080278    d0000006
w      081b908027c    1048000f
w      081b9080280    61070038
w      081b9080284    f0000084
w      081b9080288    00000000
w      081b908028c    9130ff80
w      081b9080290    9131ffd4
w      081b9080294    f0000093
w      081b9080298    91421e12
w      081b908029c    90140701
w      081b90802a0    90344040
w      081b90802a4    90ed0600
w      081b90802a8    9070f040
w      081b90802ac    90711f08
w      081b90802b0    d0000006
w      081b90802b4    1048000f
w      081b90802b8    61070038
w      081b90802bc    f0000084
w      081b90802c0    00000000
w      081b90802c4    9130ff80
w      081b90802c8    9131ffd4
w      081b90802cc    f0000093
w      081b90802d0    91421e12
w      081b90802d4    90140701
w      081b90802d8    90344000
w      081b90802dc    90ed0600
w      081b90802e0    9070f040
w      081b90802e4    90711f08
w      081b90802e8    d0000006
w      081b90802ec    1048000f
w      081b90802f0    61070038
w      081b90802f4    f0000084
w      081b90802f8    00000000
w      081b90802fc    9130ff40
w      081b9080300    9131ffce
w      081b9080304    f0000093
w      081b9080308    91421e12
w      081b908030c    90140701
w      081b9080310    90344000
w      081b9080314    90ed0600
w      081b9080318    9070f040
w      081b908031c    90711f08
w      081b9080320    d0000006
w      081b9080324    1048000f
w      081b9080328    61070038
w      081b908032c    f0000084
w      081b9080330    00000000
w      081b9080334    9130ff00
w      081b9080338    9131ffa5
w      081b908033c    f0000093
w      081b9080340    91421e12
w      081b9080344    90140702
w      081b9080348    90344000
w      081b908034c    90ed0600
w      081b9080350    9070f040
w      081b9080354    90711f08
w      081b9080358    d0000006
w      081b908035c    1048000f
w      081b9080360    61070038
w      081b9080364    f0000084
w      081b9080368    00000000
w      081b908036c    00000000
w      081b9080370    c0000000
w      081b9080374    00000000
w      081b9080378    c0000000
w      081b908037c    00000000
w      081b9080380    c0000000
w      081b9080384    949f8000
w      081b9080388    91c01000
w      081b908038c    91640101
w      081b9080390    91510200
w      081b9080394    91504040
w      081b9080398    91c40200
w      081b908039c    91b50101
w      081b90803a0    91b60202
w      081b90803a4    91600202
w      081b90803a8    9148fe82
w      081b90803ac    91490707
w      081b90803b0    91480100
w      081b90803b4    91501010
w      081b90803b8    91540303
w      081b90803bc    96ec8000
w      081b90803c0    b0000064
w      081b90803c4    96ec8080
w      081b90803c8    91500808
w      081b90803cc    915c6767
w      081b90803d0    91540300
w      081b90803d4    96ed0100
w      081b90803d8    b0000064
w      081b90803dc    96ed0101
w      081b90803e0    97000c0c
w      081b90803e4    97010101
w      081b90803e8    b0000064
w      081b90803ec    91610606
w      081b90803f0    91624242
w      081b90803f4    91600101
w      081b90803f8    91628080
w      081b90803fc    50270494
w      081b9080400    104900c0
w      081b9080404    200045e6
w      081b9080408    50470494
w      081b908040c    104a0300
w      081b9080410    200049e8
w      081b9080414    50670494
w      081b9080418    104b0003
w      081b908041c    9494c300
w      081b9080420    94950300
w      081b9080424    b0000005
w      081b9080428    91510101
w      081b908042c    10400000
w      081b9080430    104800c0
w      081b9080434    200021e6
w      081b9080438    41410115
w      081b908043c    30000207
w      081b9080440    200041c6
w      081b9080444    61070494
w      081b9080448    b0000005
w      081b908044c    200041e6
w      081b9080450    4000010e
w      081b9080454    10400000
w      081b9080458    10480300
w      081b908045c    200021e8
w      081b9080460    4142011f
w      081b9080464    30000207
w      081b9080468    200041c8
w      081b908046c    61070494
w      081b9080470    b0000005
w      081b9080474    200041e8
w      081b9080478    40000118
w      081b908047c    10400000
w      081b9080480    10480003
w      081b9080484    200021e0
w      081b9080488    41430127
w      081b908048c    30000207
w      081b9080490    61070494
w      081b9080494    b0000005
w      081b9080498    40000122
w      081b908049c    915c1818
w      081b90804a0    94bcff00
w      081b90804a4    94bd0101
w      081b90804a8    94bd0100
w      081b90804ac    97000101
w      081b90804b0    b0000064
w      081b90804b4    00000000
w      081b90804b8    500701c8
w      081b90804bc    10480006
w      081b90804c0    200041e1
w      081b90804c4    91c80600
w      081b90804c8    91500404
w      081b90804cc    200001c1
w      081b90804d0    10480006
w      081b90804d4    610701c8
w      081b90804d8    00000000
w      081b90804dc    b00007d0
w      081b90804e0    91600c0c
w      081b90804e4    9161f8f8
w      081b90804e8    91623f3f
w      081b90804ec    97000202
w      081b90804f0    b0000064
w      081b90804f4    91601010
w      081b90804f8    91610101
w      081b90804fc    9160e0e0
w      081b9080500    93e00303
w      081b9080504    00000000
w      081b9080508    00000000
w      081b908050c    00000000
w      081b9080510    93e00300
w      081b9080514    50270298
w      081b9080518    10490003
w      081b908051c    50470298
w      081b9080520    104a00c0
w      081b9080524    200049e6
w      081b9080528    9298c301
w      081b908052c    91c40202
w      081b9080530    91b44000
w      081b9080534    91600c00
w      081b9080538    91610100
w      081b908053c    91b44040
w      081b9080540    b0000064
w      081b9080544    9160f000
w      081b9080548    10490003
w      081b908054c    61270298
w      081b9080550    200009c6
w      081b9080554    104a00c0
w      081b9080558    61470298
w      081b908055c    91c40200
w      081b9080560    97000200
w      081b9080564    b0000064
w      081b9080568    91600c00
w      081b908056c    91611800
w      081b9080570    500706e4
w      081b9080574    1008c000
w      081b9080578    10180001
w      081b908057c    200041ee
w      081b9080580    502706e4
w      081b9080584    1059000e
w      081b9080588    200045f1
w      081b908058c    4081016a
w      081b9080590    500706e4
w      081b9080594    10480007
w      081b9080598    502706e4
w      081b908059c    10490038
w      081b90805a0    200045e3
w      081b90805a4    4041016c
w      081b90805a8    9161e000
w      081b90805ac    91623f00
w      081b90805b0    00000000
w      081b90805b4    500701c8
w      081b90805b8    10480006
w      081b90805bc    200041e1
w      081b90805c0    91c80600
w      081b90805c4    b0000005
w      081b90805c8    91500400
w      081b90805cc    200001c1
w      081b90805d0    10480006
w      081b90805d4    610701c8
w      081b90805d8    91540101
w      081b90805dc    94690c00
w      081b90805e0    947f0400
w      081b90805e4    97000100
w      081b90805e8    b0000064
w      081b90805ec    97000c00
w      081b90805f0    97010100
w      081b90805f4    b0000064
w      081b90805f8    50270494
w      081b90805fc    10490003
w      081b9080600    50470494
w      081b9080604    104a0300
w      081b9080608    200049e8
w      081b908060c    50670494
w      081b9080610    104b00c0
w      081b9080614    20004de6
w      081b9080618    e0000010
w      081b908061c    e0000098
w      081b9080620    41c0018d
w      081b9080624    34000207
w      081b9080628    61070494
w      081b908062c    b0000005
w      081b9080630    40000188
w      081b9080634    e0000020
w      081b9080638    e00000a8
w      081b908063c    41c00196
w      081b9080640    34000207
w      081b9080644    200041c8
w      081b9080648    61070494
w      081b908064c    b0000005
w      081b9080650    200041e8
w      081b9080654    4000018f
w      081b9080658    e0000030
w      081b908065c    e00000b8
w      081b9080660    41c0019f
w      081b9080664    34000207
w      081b9080668    200041c6
w      081b908066c    61070494
w      081b9080670    b0000005
w      081b9080674    200041e6
w      081b9080678    40000198
w      081b908067c    94bd1000
w      081b9080680    94bcff00
w      081b9080684    94bd0101
w      081b9080688    94bd0100
w      081b908068c    9469c000
w      081b9080690    946a3f00
w      081b9080694    94692020
w      081b9080698    94692000
w      081b908069c    b0000005
w      081b90806a0    915c0800
w      081b90806a4    91510100
w      081b90806a8    915c1000
w      081b90806ac    104903c3
w      081b90806b0    61270494
w      081b90806b4    91610600
w      081b90806b8    91624200
w      081b90806bc    91600100
w      081b90806c0    915c6700
w      081b90806c4    91500800
w      081b90806c8    91540100
w      081b90806cc    00000000
w      081b90806d0    91501000
w      081b90806d4    91504000
w      081b90806d8    00000000
w      081b90806dc    c0000000
w      081b90806e0    91b54040
w      081b90806e4    91b48080
w      081b90806e8    91b62424
w      081b90806ec    91b40202
w      081b90806f0    91b68080
w      081b90806f4    91b40101
w      081b90806f8    96217f7f
w      081b90806fc    96227f7f
w      081b9080700    96217f00
w      081b9080704    96227f00
w      081b9080708    91b54000
w      081b908070c    91b48000
w      081b9080710    91b62400
w      081b9080714    91b40200
w      081b9080718    91b68000
w      081b908071c    91b42100
w      081b9080720    44000000
w      081b9080724    c0000000
w      081b9080728    f00001b8
w      081b908072c    c0000000
w      081b9080730    44000000
w      081b9080734    94700400
w      081b9080738    93900100
w      081b908073c    44000000
w      081b9080740    500706e4
w      081b9080744    1008c000
w      081b9080748    10180001
w      081b908074c    200041ee
w      081b9080750    10410007
w      081b9080754    1049ffff
w      081b9080758    404101e5
w      081b908075c    500706e4
w      081b9080760    10480007
w      081b9080764    502706e4
w      081b9080768    10490038
w      081b908076c    200045e3
w      081b9080770    408101e5
w      081b9080774    500706e4
w      081b9080778    104803c0
w      081b908077c    200041e6
w      081b9080780    502706e4
w      081b9080784    10493c00
w      081b9080788    200045ea
w      081b908078c    408101e5
w      081b9080790    c0000000
w      081b9080794    44000000
w      081b9080798    50070298
w      081b908079c    10480003
w      081b90807a0    41c001f5
w      081b90807a4    500706cc
w      081b90807a8    10580020
w      081b90807ac    420001f4
w      081b90807b0    d000000a
w      081b90807b4    10480001
w      081b90807b8    610701c4
w      081b90807bc    200001e1
w      081b90807c0    200001ca
w      081b90807c4    10480400
w      081b90807c8    61070298
w      081b90807cc    400001f5
w      081b90807d0    91c40101
w      081b90807d4    44000000
w      081b90807d8    94b0ff80
w      081b90807dc    94b1ffd4
w      081b90807e0    92980301
w      081b90807e4    f00001e6
w      081b90807e8    f00001d0
w      081b90807ec    f00001cd
w      081b90807f0    94c01e12
w      081b90807f4    91c80101
w      081b90807f8    96ec2e08
w      081b90807fc    924c1010
w      081b9080800    92980301
w      081b9080804    92c4c000
w      081b9080808    92c57f21
w      081b908080c    94960600
w      081b9080810    d0000006
w      081b9080814    1048000f
w      081b9080818    610701c0
w      081b908081c    f00001cb
w      081b9080820    00000000
w      081b9080824    94b0ff80
w      081b9080828    94b1ffd4
w      081b908082c    92980301
w      081b9080830    f00001e6
w      081b9080834    f00001d0
w      081b9080838    f00001cd
w      081b908083c    94c01e12
w      081b9080840    91c80100
w      081b9080844    96ec2e06
w      081b9080848    924c1010
w      081b908084c    92980301
w      081b9080850    92c4c000
w      081b9080854    92c57f21
w      081b9080858    94960606
w      081b908085c    d0000006
w      081b9080860    1048000f
w      081b9080864    610701c0
w      081b9080868    f00001cb
w      081b908086c    00000000
w      081b9080870    94b0ff80
w      081b9080874    94b1ffd4
w      081b9080878    92980300
w      081b908087c    f00001e6
w      081b9080880    f00001d0
w      081b9080884    f00001cd
w      081b9080888    94c01e12
w      081b908088c    91c80100
w      081b9080890    96ec2e06
w      081b9080894    924c1000
w      081b9080898    92980300
w      081b908089c    92c4c000
w      081b90808a0    92c57f21
w      081b90808a4    94960600
w      081b90808a8    d0000006
w      081b90808ac    1048000f
w      081b90808b0    610701c0
w      081b90808b4    f00001cb
w      081b90808b8    00000000
w      081b90808bc    94b0ff40
w      081b90808c0    94b1ffce
w      081b90808c4    92980300
w      081b90808c8    f00001e6
w      081b90808cc    f00001d0
w      081b90808d0    f00001cd
w      081b90808d4    94c01e12
w      081b90808d8    91c80100
w      081b90808dc    96ec2e06
w      081b90808e0    924c1000
w      081b90808e4    92980300
w      081b90808e8    92c4c000
w      081b90808ec    92c57f21
w      081b90808f0    94960600
w      081b90808f4    d0000006
w      081b90808f8    1048000f
w      081b90808fc    610701c0
w      081b9080900    f00001cb
w      081b9080904    00000000
w      081b9080908    94b0ff00
w      081b908090c    94b1ffa5
w      081b9080910    92980300
w      081b9080914    f00001e6
w      081b9080918    f00001d0
w      081b908091c    f00001cd
w      081b9080920    94c01e12
w      081b9080924    91c80100
w      081b9080928    96ec2e04
w      081b908092c    924c1000
w      081b9080930    92980300
w      081b9080934    92c4c000
w      081b9080938    92c57f21
w      081b908093c    94960600
w      081b9080940    d0000006
w      081b9080944    1048000f
w      081b9080948    610701c0
w      081b908094c    f00001cb
w      081b9080950    00000000
w      081b9080954    00000000
w      081b9080958    c0000000
w      081b908095c    00000000
w      081b9080960    c0000000
w      081b9080964    00000000
w      081b9080968    c0000000
w      081b908096c    00000000
w      081b9080970    c0000000
w      081b9080974    00000000
w      081b9080978    c0000000
w      081b908097c    00000000
w      081b9080980    c0000000
w      081b9080984    00000000
w      081b9080988    c0000000
w      081b908098c    00000000
w      081b9080990    c0000000
w      081b9080994    00000000
w      081b9080998    c0000000
w      081b908099c    00000000
w      081b90809a0    c0000000
w      081b90809a4    00000000
w      081b90809a8    c0000000
w      081b90809ac    00000000
w      081b90809b0    c0000000
w      081b8000168    00000080
w      081b9000168    00000080
w      081b8c00000    00000000
w      081b8d00000    00000000
w      081b8e00000    00000000
w      081b8f00000    00000000
w      081b8c00000    01906400
w      081b8d00000    01906400
w      081b8e00000    01906400
w      081b8f00000    01906400
w      081b9c00000    01906400
w      081b9d00000    01906400
w      081b9e00000    01906400
w      081b9f00000    01906400
w      081b8c00020    00000010
w      081b8d00020    00000010
w      081b8e00020    00000010
w      081b8f00020    00000010
w      081b9c00020    00000010
w      081b9d00020    00000010
w      081b9e00020    00000010
w      081b9f00020    00000010
w      081b8c00004    000121c7
w      081b8c00008    000121c7
w      081b8e00004    000121c7
w      081b8e00008    000121c7
w      081b8d00004    000121c7
w      081b8d00008    000121c7
w      081b8f00004    000121c7
w      081b8f00008    000121c7
w      081b0000608    00ffffff
w      081b0000020    00000800
w      081b0000024    f0000000
w      081b2000208    0000009f
w      081b2000220    000068c1
w      081b2000224    00000021
w      081b2000228    0000719d
w      081b200022c    0000008e
w      081b2000230    00004b59
w      081b2000234    000000e8
w      081b2000238    0000954d
w      081b200023c    0000007b
w      081b2000240    00000000
w      081b200141c    00000000
w      081b2000608    0000009f
w      081b2000620    000068c1
w      081b2000624    00000021
w      081b2000628    0000719d
w      081b200062c    0000008e
w      081b2000630    00004b59
w      081b2000634    000000e8
w      081b2000638    0000954d
w      081b200063c    0000007b
w      081b2000640    00000000
w      081b200143c    00000000
w      081b2000a08    0000009f
w      081b2000a20    000068c1
w      081b2000a24    00000021
w      081b2000a28    0000719d
w      081b2000a2c    0000008e
w      081b2000a30    00004b59
w      081b2000a34    000000e8
w      081b2000a38    0000954d
w      081b2000a3c    0000007b
w      081b2000a40    00000000
w      081b200145c    00000000
w      081b2000e08    0000009f
w      081b2000e20    000068c1
w      081b2000e24    00000021
w      081b2000e28    0000719d
w      081b2000e2c    0000008e
w      081b2000e30    00004b59
w      081b2000e34    000000e8
w      081b2000e38    0000954d
w      081b2000e3c    0000007b
w      081b2000e40    00000000
w      081b200147c    00000000
w      081b2000000    00008000
w      081b6000108    000020d3
w      081b6000120    00040007
w      081b600011c    00000004
w      081b6000080    00000000
w      081b6000008    00000000
w      081b6000114    00002342
w      081b000084c    75643120
w      081b00005c0    75643120
w      081b00005c4    75643120
w      081b0000850    00000000
w      081b0000854    00000000
w      081b0000858    00000000
w      081b000085c    00000000
w      081b0000860    00000000
w      081b0000864    00000000
w      081b0000868    00000000
w      081b000086c    00000000
w      081b0000870    00000000
w      081b0000874    00000000
w      081b0000878    00000000
w      081b000087c    00000000
w      081b0000880    00000000
w      081b0000884    00000000
w      081b0000888    00000000
w      081b000088c    00000000
w      081b0000004    00000330
w      081b0000008    00000331
w      081b000000c    00000332
w      081b00005c8    00000019
w      081b00005cc    00000019
w      081b00005d0    00000019
w      081b00005d4    00000019
w      081b00005d8    00000019
w      081b00005dc    00000019
w      081b00005e0    00000019
w      081b00005e4    00000019
w      081b00005e8    00000019
w      081b00005ec    00000019
w      081b00005f0    00000019
w      081b00005f4    00000019
w      081b00005f8    00000019
w      081b00005fc    00000019
w      081b0000600    00000019
w      081b0000604    00000019
